equation, soln_entropy, soln_score
6+5+2=13,8.49615670769957,3
7+5+2=14,8.501589693273718,4
8+5+2=15,7.816159050877335,3
9+5+2=16,8.448106420173206,3
2+5+3=10,8.23242376820703,4
3+5+3=11,7.432692776987642,3
4+5+3=12,8.53227286378643,3
5+5+3=13,7.226285718273554,4
6+5+3=14,8.509120206351302,3
7+5+3=15,7.8295414086455235,3
8+5+3=16,8.491925458003516,3
9+5+3=17,8.428675412530966,3
1+5+4=10,7.842573055545228,4
2+5+4=11,8.069288819710353,3
3+5+4=12,8.519538048579523,3
4+5+4=13,7.895599966640014,4
5+5+4=14,7.241590211351241,3
6+5+4=15,7.820419946067033,4
7+5+4=16,8.459781612225159,4
8+5+4=17,8.425500988579355,3
9+5+4=18,8.415066234767213,3
1+5+5=11,6.579680872880462,3
2+5+5=12,7.30818227205552,4
3+5+5=13,7.210260654285408,3
4+5+5=14,7.239306347274298,3
5+5+5=15,5.876985865396176,3
6+5+5=16,7.161422599768263,3
7+5+5=17,7.08250071416753,3
8+5+5=18,7.108027482677504,3
9+5+5=19,7.040454180852068,3
1+5+6=12,8.147873778887172,3
2+5+6=13,8.500133288191387,3
3+5+6=14,8.499709167448536,3
4+5+6=15,7.824227335062979,4
5+5+6=16,7.159599870044466,3
6+5+6=17,7.777269438808685,3
7+5+6=18,8.432844656351826,3
8+5+6=19,8.398216632364635,2
9+5+6=20,8.197825627592879,3
1+5+7=13,8.12903112467844,4
2+5+7=14,8.515132050069695,3
3+5+7=15,7.832719947536033,3
4+5+7=16,8.479631587716309,3
5+5+7=17,7.095131335794941,4
6+5+7=18,8.44375695028234,3
7+5+7=19,7.707911075039474,3
8+5+7=20,8.200686953272886,3
9+5+7=21,8.414704667063978,3
1+5+8=14,8.142169022338667,4
2+5+8=15,7.834213131407509,4
3+5+8=16,8.498798566225458,4
4+5+8=17,8.44823253341525,2
5+5+8=18,7.1351179530452935,3
6+5+8=19,8.417866330504804,3
7+5+8=20,8.199959006968069,3
8+5+8=21,7.764232923128871,4
9+5+8=22,7.925601531680198,3
1+5+9=15,7.447782017206398,3
2+5+9=16,8.485887555293465,4
3+5+9=17,8.456085130889724,3
4+5+9=18,8.458329878883873,3
5+5+9=19,7.088889513382049,3
6+5+9=20,8.23386221246875,3
7+5+9=21,8.433790923801432,4
8+5+9=22,7.937227034123207,3
9+5+9=23,7.787437716579253,4
5+5-10=0,7.074766038078361,3
6+5-10=1,8.275218441646905,3
7+5-10=2,8.731419332616246,3
8+5-10=3,8.71422727939374,3
9+5-10=4,8.66732678843179,3
6+5-1=10,8.370797753657024,3
6+5-11=0,8.305579344363258,4
7+5-1=11,7.799793533025719,2
7+5-11=1,7.773494675566782,3
8+5-1=12,8.691692419429264,2
8+5-11=2,8.648816544705777,3
9+5-1=13,8.647428179072158,2
9+5-11=3,8.595190653025641,3
7+5-12=0,8.709885115373668,3
8+5-12=1,8.584612971149106,3
9+5-12=2,8.476784919324546,3
8+5-13=0,8.707561607422942,4
9+5-13=1,8.566977567600109,4
9+5-14=0,8.632673153306738,3
7+5-2=10,8.773328644643806,3
8+5-2=11,8.640020088052971,3
9+5-2=12,8.505891267826613,3
8+5-3=10,8.781849434825652,3
9+5-3=11,8.62228969895036,3
9+5-4=10,8.696700834482717,3
5+5*1=10,7.672936859196049,3
6+5*1=11,7.7789217696958675,3
7+5*1=12,8.64955786430002,3
8+5*1=13,8.636883647624012,3
9+5*1=14,8.605127402800605,3
1+5*2=11,7.793462573448951,3
2+5*2=12,7.620031592685525,3
3+5*2=13,8.412118606806441,3
4+5*2=14,8.485047279213276,3
5+5*2=15,7.478842756826212,3
6+5*2=16,8.401633175651387,3
7+5*2=17,8.309691509694174,3
8+5*2=18,8.342922619500056,3
9+5*2=19,8.26706972345642,3
1+5*3=16,8.734133508582978,3
2+5*3=17,9.051271604400636,4
3+5*3=18,8.456460004292826,4
4+5*3=19,9.037122077664748,3
5+5*3=20,8.155241383737174,3
6+5*3=21,9.031957225191178,4
7+5*3=22,8.551311259492289,3
8+5*3=23,8.439466764561455,3
9+5*3=24,9.058943333554598,3
1+5*4=21,8.639059735402506,4
2+5*4=22,7.716623670309248,3
3+5*4=23,8.48017454330287,4
4+5*4=24,7.610028258617778,3
5+5*4=25,7.535523067744054,3
6+5*4=26,8.451485924396616,3
7+5*4=27,8.364978891278705,3
8+5*4=28,8.405417812428533,4
9+5*4=29,8.32647700730686,3
1+5*5=26,8.468727572517096,3
2+5*5=27,7.906533995841258,3
3+5*5=28,8.47456912459065,3
4+5*5=29,8.433951806218438,3
5+5*5=30,7.172239273225586,3
6+5*5=31,8.396659011464738,3
7+5*5=32,8.43889724684195,3
8+5*5=33,7.757976393976347,3
9+5*5=34,8.382883064727716,3
1+5*6=31,8.659869207848544,3
2+5*6=32,8.574395259896129,3
3+5*6=33,7.5318568015166205,3
4+5*6=34,8.485121249732241,3
5+5*6=35,7.48858782049776,3
6+5*6=36,7.478757421378118,3
7+5*6=37,8.311408643459648,4
8+5*6=38,8.36639147737753,3
9+5*6=39,8.29168595089859,3
1+5*7=36,9.100878354817704,3
2+5*7=37,8.38692339866167,3
3+5*7=38,8.440332390413664,3
4+5*7=39,9.037431067828532,3
5+5*7=40,8.091461353533893,3
6+5*7=41,8.9987585457605,3
7+5*7=42,8.38405891656987,3
8+5*7=43,8.99482326828114,3
9+5*7=44,8.39330168709248,3
1+5*8=41,8.647576388107275,3
2+5*8=42,8.565896089337086,3
3+5*8=43,8.432750063601311,3
4+5*8=44,7.554890537895207,3
5+5*8=45,7.473703592777671,3
6+5*8=46,8.39822306976644,3
7+5*8=47,8.29250136734732,4
8+5*8=48,7.3997149070290495,3
9+5*8=49,8.265123116447333,5
1+5*9=46,9.08011091985731,3
2+5*9=47,9.058821202970092,3
3+5*9=48,9.053606474628168,3
4+5*9=49,7.701404492687718,3
5+5*9=50,7.120071605377793,2
6+5*9=51,8.371915873504028,3
7+5*9=52,8.408355756184983,3
8+5*9=53,8.366431057489919,3
9+5*9=54,7.654574536331943,2
5+5/1=10,7.631335018592897,3
6+5/1=11,7.744627412654761,3
7+5/1=12,8.61556187746879,3
8+5/1=13,8.588091303917102,3
9+5/1=14,8.553633930873223,3
9+5/5=10,7.934547632082942,3
1+63/9=8,8.915104133059408,3
2+63/9=9,8.19892771017122,3
1+64/8=9,8.892194232260925,3
3+6+1=10,7.8351367909956195,3
4+6+1=11,7.268635633551865,3
5+6+1=12,8.123734295704285,3
6+6+1=13,7.478135778519952,3
7+6+1=14,8.114038368412302,3
8+6+1=15,8.07828284323499,3
9+6+1=16,7.406976736456389,3
2+6+2=10,7.700622569052766,3
3+6+2=11,8.076129729622004,3
4+6+2=12,8.014424607462974,2
5+6+2=13,8.506248799429084,3
6+6+2=14,7.92839265055692,3
7+6+2=15,8.474959702042225,3
8+6+2=16,7.866592621441679,3
9+6+2=17,8.444570364077729,3
1+6+3=10,7.883967294848469,3
2+6+3=11,8.09260031844446,3
3+6+3=12,7.921189976197294,3
4+6+3=13,7.917346538646901,3
5+6+3=14,8.52544040592285,3
6+6+3=15,7.872916374457434,3
7+6+3=16,7.851951923503073,3
8+6+3=17,8.468912778970806,3
9+6+3=18,8.473232358325587,3
1+6+4=11,7.283680590952946,3
2+6+4=12,8.012548021656231,3
3+6+4=13,7.8974124998125,3
4+6+4=14,7.012229511475761,3
5+6+4=15,7.826867547949026,3
6+6+4=16,6.942910052525989,4
7+6+4=17,7.76544858089874,4
8+6+4=18,7.8183568410231965,4
9+6+4=19,7.733433394720643,4
1+6+5=12,8.164045809624588,3
2+6+5=13,8.516361829920044,3
3+6+5=14,8.518994764557524,4
4+6+5=15,7.828380061087399,3
5+6+5=16,7.183457679968507,3
6+6+5=17,7.804630221076407,4
7+6+5=18,8.450340555292607,4
8+6+5=19,8.416894562478564,3
9+6+5=20,8.215110486827955,3
1+6+6=13,7.50733730155251,3
2+6+6=14,7.925420635998577,3
3+6+6=15,7.855374452397864,4
4+6+6=16,6.951708868030366,5
5+6+6=17,7.795583339355115,4
6+6+6=18,6.935334506061627,3
7+6+6=19,7.78338327103134,3
8+6+6=20,7.608524002213769,3
9+6+6=21,7.810586748426516,3
1+6+7=14,8.165280366222806,3
2+6+7=15,8.490152994112318,3
3+6+7=16,7.854585606530145,4
4+6+7=17,7.78610842833951,4
5+6+7=18,8.455007341837886,4
6+6+7=19,7.802124275934872,3
7+6+7=20,7.548471270624116,3
8+6+7=21,8.473911469206879,3
9+6+7=22,7.964608795180212,3
1+6+8=15,8.137031884569543,3
2+6+8=16,7.890713594657852,4
3+6+8=17,8.480049779149237,3
4+6+8=18,7.846888271766527,3
5+6+8=19,8.432071582565111,4
6+6+8=20,7.626992597137398,3
7+6+8=21,8.485272346263304,3
8+6+8=22,7.313255911194726,3
9+6+8=23,8.499169088256485,3
1+6+9=16,7.482631866359862,3
2+6+9=17,8.486302991603988,3
3+6+9=18,8.505380307807446,4
4+6+9=19,7.787503180764777,5
5+6+9=20,8.246212274559362,3
6+6+9=21,7.8553379081894015,3
7+6+9=22,7.991035011648303,3
8+6+9=23,8.512858760724189,4
9+6+9=24,7.843924475890159,3
4+6-10=0,7.84847222273415,3
5+6-10=1,8.287336765118374,3
6+6-10=2,8.185476806132112,3
7+6-10=3,8.74978280381263,3
8+6-10=4,8.804078231123404,3
9+6-10=5,8.678140092069155,3
5+6-1=10,8.382356255017134,3
5+6-11=0,8.314353005905335,4
6+6-1=11,7.200900747625659,3
6+6-11=1,7.169986079526634,3
7+6-1=12,8.721221377468465,2
7+6-11=2,8.672844798592791,3
8+6-1=13,8.705399256470415,2
8+6-11=3,8.656903963519774,3
9+6-1=14,8.687703699874127,3
9+6-11=4,8.64002057008589,3
6+6-12=0,8.162748742490262,3
7+6-12=1,8.60639547654394,3
8+6-12=2,8.535520584894748,2
9+6-12=3,9.010092098029052,3
7+6-13=0,8.742404865255162,3
8+6-13=1,8.609257751251084,3
9+6-13=2,9.026044504923236,2
8+6-14=0,8.769781851222607,4
9+6-14=1,8.585414766751917,4
9+6-15=0,8.649012290790262,4
6+6-2=10,8.230286745881974,2
7+6-2=11,8.667893645868688,3
8+6-2=12,8.577155865086713,2
9+6-2=13,9.064119533915449,2
7+6-3=10,8.812984068176078,3
8+6-3=11,8.678090210110476,3
9+6-3=12,9.085605636980192,2
8+6-4=10,8.831193345106142,2
9+6-4=11,8.637117110996138,3
9+6-5=10,8.723137655740734,2
4+6*1=10,8.406931212574818,3
5+6*1=11,7.790218603380332,3
6+6*1=12,8.069438084528741,3
7+6*1=13,8.662133769941896,3
8+6*1=14,8.700534660270245,3
9+6*1=15,8.612050593438845,3
1+6*2=13,8.699357069218882,3
2+6*2=14,8.583704093576973,3
3+6*2=15,9.060921826815134,3
4+6*2=16,8.482607586693575,2
5+6*2=17,9.030074277432362,2
6+6*2=18,8.464663922206464,3
7+6*2=19,9.011416900878828,3
8+6*2=20,8.255474622389857,4
9+6*2=21,8.45328525342689,3
1+6*3=19,8.706403312409403,3
2+6*3=20,8.330393252984681,3
3+6*3=21,8.433468503545566,3
4+6*3=22,8.625471047609569,3
5+6*3=23,8.481273020696047,3
6+6*3=24,8.522714506932225,3
7+6*3=25,9.074009914997731,3
8+6*3=26,8.484478064824378,3
9+6*3=27,9.049531340051235,3
1+6*4=25,9.13088813642363,3
2+6*4=26,7.986755965970327,3
3+6*4=27,9.110472180861766,3
4+6*4=28,8.557407825859126,3
5+6*4=29,9.07695578464473,3
6+6*4=30,8.163587782458915,3
7+6*4=31,9.028804386136253,3
8+6*4=32,9.113757375058947,3
9+6*4=33,8.426168329328041,3
1+6*5=31,8.676197052496917,3
2+6*5=32,8.589218345138208,3
3+6*5=33,7.548475475654566,3
4+6*5=34,8.504758537634716,3
5+6*5=35,7.4943674931935025,3
6+6*5=36,7.516228916255393,3
7+6*5=37,8.328161888424907,4
8+6*5=38,8.380491093810175,3
9+6*5=39,8.316076402076751,3
1+6*6=37,8.461753626837847,3
2+6*6=38,8.521993552018072,3
3+6*6=39,7.799223142435372,2
4+6*6=40,7.551365141033414,3
5+6*6=41,8.389889193717472,3
6+6*6=42,7.57339732776273,2
7+6*6=43,8.41032733842449,3
8+6*6=44,7.833499452409823,3
9+6*6=45,8.368366614307089,3
1+6*7=43,9.111638881866323,3
2+6*7=44,8.547920957553712,3
3+6*7=45,9.054671333624643,3
4+6*7=46,7.846947369770738,3
5+6*7=47,8.331718311400698,3
6+6*7=48,8.446104266718592,3
7+6*7=49,8.336169399356073,3
8+6*7=50,8.684806520575407,3
9+6*7=51,8.960109841762668,3
1+6*8=49,9.09950540779612,3
2+6*8=50,8.78910709735404,3
3+6*8=51,9.050992876928053,3
4+6*8=52,9.111423260010946,3
5+6*8=53,8.413401128584784,3
6+6*8=54,8.43014936906555,3
7+6*8=55,8.342874183348606,3
8+6*8=56,7.69772324161312,3
9+6*8=57,8.93240450881688,3
1+6*9=55,8.438574601502232,3
2+6*9=56,8.458047847740955,2
3+6*9=57,9.021610801995658,3
4+6*9=58,9.066324512287924,3
5+6*9=59,7.681092618595264,2
6+6*9=60,7.166025087413952,3
7+6*9=61,8.354865412887426,3
8+6*9=62,8.43289420169041,3
9+6*9=63,7.6674706688078365,2
4+6/1=10,8.363623344796686,3
5+6/1=11,7.75396647378589,3
6+6/1=12,8.028044372082913,2
7+6/1=13,8.61606297048432,3
8+6/1=14,8.646107090295741,3
9+6/1=15,8.561906710255856,3
7+6/2=10,8.71866098774025,3
8+6/2=11,8.574451747428384,3
9+6/2=12,8.423385104534447,3
8+6/3=10,8.717065157815602,3
9+6/3=11,8.53263775833986,3
9+6/6=10,7.984407206336668,3
1+72/9=9,8.17556443122359,3
2+7+1=10,7.792718365837816,3
3+7+1=11,7.204801516299979,4
4+7+1=12,8.129229668019772,3
5+7+1=13,8.088936296545794,5
6+7+1=14,8.112066771620684,3
7+7+1=15,7.364493304677064,3
8+7+1=16,8.061735114635896,3
9+7+1=17,7.297022298568626,3
1+7+2=10,7.835501892071913,4
2+7+2=11,7.493654191438597,4
3+7+2=12,7.94373864030006,4
4+7+2=13,8.503543454724268,3
5+7+2=14,8.511289764756077,4
6+7+2=15,8.474767915652947,3
7+7+2=16,7.8116003868997534,3
8+7+2=17,7.758382654669942,3
9+7+2=18,8.423861749854932,3
1+7+3=11,7.241751850627947,4
2+7+3=12,7.955129173121585,4
3+7+3=13,6.912764584252854,3
4+7+3=14,7.893030033433575,3
5+7+3=15,7.835602567398703,4
6+7+3=16,7.838260871514796,4
7+7+3=17,6.798803546604277,4
8+7+3=18,7.759590212909545,3
9+7+3=19,7.701888565615407,3
1+7+4=12,8.165655358888854,3
2+7+4=13,8.496769315805514,3
3+7+4=14,7.880660431085451,3
4+7+4=15,7.872059031869041,3
5+7+4=16,8.470572483768569,4
6+7+4=17,7.779461040448123,3
7+7+4=18,7.781745561631612,3
8+7+4=19,8.397528036364507,3
9+7+4=20,8.208358331947172,3
1+7+5=13,8.130371617197824,4
2+7+5=14,8.512510297829143,3
3+7+5=15,7.8200654926545905,4
4+7+5=16,8.47850459787208,4
5+7+5=17,7.101308740618214,4
6+7+5=18,8.44743809216785,4
7+7+5=19,7.720825243109239,4
8+7+5=20,8.199086237946812,3
9+7+5=21,8.412149461032431,4
1+7+6=14,8.152459196096025,3
2+7+6=15,8.474319857728318,3
3+7+6=16,7.826375463064167,3
4+7+6=17,7.785165297668845,6
5+7+6=18,8.440781955753355,3
6+7+6=19,7.77556037087858,4
7+7+6=20,7.550290313889862,3
8+7+6=21,8.459789264302474,3
9+7+6=22,7.947932991570587,3
1+7+7=15,7.417551855376474,3
2+7+7=16,7.824865393973078,4
3+7+7=17,6.80904179779544,4
4+7+7=18,7.80535891618914,3
5+7+7=19,7.734556727424037,4
6+7+7=20,7.560708194096905,3
7+7+7=21,6.819236025655752,3
8+7+7=22,7.281038844779893,3
9+7+7=23,7.793106912380424,4
1+7+8=16,8.127591943378231,3
2+7+8=17,7.78005273549846,3
3+7+8=18,7.776413465915447,4
4+7+8=19,8.428682085443784,3
5+7+8=20,8.211853136430301,3
6+7+8=21,8.483028903469897,3
7+7+8=22,7.286386487581156,4
8+7+8=23,7.810323894692914,3
9+7+8=24,8.487975640642958,3
1+7+9=17,7.37548582854553,3
2+7+9=18,8.46091203047721,4
3+7+9=19,7.739119477714711,3
4+7+9=20,8.251406659180425,3
5+7+9=21,8.449239072822845,4
6+7+9=22,7.9885980741468,3
7+7+9=23,7.813361973563292,4
8+7+9=24,8.502224357472745,3
9+7+9=25,7.757945648297746,3
3+7-10=0,7.7743270758424785,3
4+7-10=1,8.305204103011125,3
5+7-10=2,8.741511867134356,3
6+7-10=3,8.753164209782005,3
7+7-10=4,8.077658061090487,3
8+7-10=5,8.67751101016186,3
9+7-10=6,8.70009890671888,3
4+7-1=10,8.40107447049062,3
4+7-11=0,8.33288371304004,3
5+7-1=11,7.812756275986494,3
5+7-11=1,7.783525223687911,3
6+7-1=12,8.721757760005849,3
6+7-11=2,8.672462183508275,3
7+7-1=13,7.99274856436843,3
7+7-11=3,7.942928500660169,3
8+7-1=14,8.675199738361062,3
8+7-11=4,8.63404296862499,3
9+7-1=15,8.621604415484757,3
9+7-11=5,8.572759544647424,3
5+7-12=0,8.718452530641509,4
6+7-12=1,8.607423215605438,4
7+7-12=2,7.830448796871445,3
8+7-12=3,9.010475603288857,2
9+7-12=4,9.030745023350464,3
6+7-13=0,8.743541523948897,3
7+7-13=1,7.896489128280163,4
8+7-13=2,9.02562821833085,2
9+7-13=3,8.360800388016237,3
7+7-14=0,8.046397004011586,3
8+7-14=1,8.5574553314073,4
9+7-14=2,9.018996970233104,3
8+7-15=0,8.650658057661133,4
9+7-15=1,8.51538841961923,4
9+7-16=0,8.653810946557268,3
5+7-2=10,8.787270363530684,3
6+7-2=11,8.67057068721359,3
7+7-2=12,7.878749516810971,3
8+7-2=13,9.073037555911766,2
9+7-2=14,9.074592142385487,2
6+7-3=10,8.81789253410503,3
7+7-3=11,7.968794902533522,3
8+7-3=12,9.098042678545127,2
9+7-3=13,8.413886918668416,3
7+7-4=10,8.116687437302675,3
8+7-4=11,8.622191071579866,3
9+7-4=12,9.076093061253694,3
8+7-5=10,8.729873033704054,3
9+7-5=11,8.580744536343378,3
9+7-6=10,8.726328606814862,2
3+7*1=10,8.333307777280437,4
4+7*1=11,7.772620870999772,3
5+7*1=12,8.654092644068154,3
6+7*1=13,8.655248503280207,3
7+7*1=14,7.953305517954271,3
8+7*1=15,8.594685020804892,3
9+7*1=16,8.598160907321791,3
1+7*2=15,8.672313045483275,3
2+7*2=16,8.530620229492861,3
3+7*2=17,8.345634718811212,3
4+7*2=18,9.089944320043758,3
5+7*2=19,8.988394815591434,3
6+7*2=20,8.260802718464848,4
7+7*2=21,7.763788534084771,3
8+7*2=22,7.646872718429154,4
9+7*2=23,8.49897132162152,4
1+7*3=22,8.545466662886252,3
2+7*3=23,7.937303027774647,3
3+7*3=24,8.50361333759238,3
4+7*3=25,9.096981164815128,3
5+7*3=26,9.085757760679655,4
6+7*3=27,8.395900521775594,4
7+7*3=28,8.404027118343262,3
8+7*3=29,9.015084806126849,3
9+7*3=30,8.077832964856036,3
1+7*4=29,9.062218642572608,4
2+7*4=30,8.815241241392672,4
3+7*4=31,8.400381881990176,3
4+7*4=32,8.5067281666509,3
5+7*4=33,8.415164700458012,3
6+7*4=34,8.462265909699513,3
7+7*4=35,8.345036335019387,3
8+7*4=36,9.051210315800525,3
9+7*4=37,8.310231085407139,3
1+7*5=36,9.095452240315144,4
2+7*5=37,8.391717582900155,4
3+7*5=38,8.429803025065606,4
4+7*5=39,9.024893466010594,4
5+7*5=40,8.077533979739451,3
6+7*5=41,8.988790050190882,3
7+7*5=42,8.38360703926495,3
8+7*5=43,8.985888176343032,4
9+7*5=44,8.37880747060353,3
1+7*6=43,9.090987324105283,3
2+7*6=44,8.52266460600275,3
3+7*6=45,9.03161707358098,3
4+7*6=46,7.808232142378339,3
5+7*6=47,8.327654138493363,3
6+7*6=48,8.414685599976655,3
7+7*6=49,8.325898250185254,3
8+7*6=50,8.663067485580925,3
9+7*6=51,8.929317867080357,3
1+7*7=50,8.066208508242289,3
2+7*7=51,8.345194653642467,3
3+7*7=52,8.405996580429075,3
4+7*7=53,8.358943158134995,3
5+7*7=54,7.716845026774705,3
6+7*7=55,7.668951164531578,3
7+7*7=56,7.374646946607542,3
8+7*7=57,7.328198928693438,3
9+7*7=58,8.269605698728714,3
1+7*8=57,8.352966747140158,3
2+7*8=58,8.380849347576493,2
3+7*8=59,8.98511833855386,3
4+7*8=60,8.74722848001974,3
5+7*8=61,8.955285632063307,3
6+7*8=62,8.424916310780178,3
7+7*8=63,8.310616579339976,3
8+7*8=64,8.339815019610988,3
9+7*8=65,8.910137153373528,3
1+7*9=64,9.087136771835551,3
2+7*9=65,9.034981270900817,3
3+7*9=66,8.379276085196816,3
4+7*9=67,8.329481178335113,3
5+7*9=68,8.960416433481306,3
6+7*9=69,7.625848859497895,3
7+7*9=70,7.00521439126132,3
8+7*9=71,8.220199384414581,3
9+7*9=72,7.606852565019339,3
3+7/1=10,8.301453928917763,4
4+7/1=11,7.748742536165061,3
5+7/1=12,8.627632393805158,3
6+7/1=13,8.62029895368148,3
7+7/1=14,7.917465498593104,3
8+7/1=15,8.561090091299576,3
9+7/1=16,8.562115952431474,3
9+7/7=10,7.897106828405857,3
1+8+1=10,7.014342560396942,3
2+8+1=11,7.252527510418957,3
3+8+1=12,8.137117490179833,4
4+8+1=13,8.135374599989875,3
5+8+1=14,8.130468788155685,4
6+8+1=15,8.113666901309708,3
7+8+1=16,8.10349533899368,3
8+8+1=17,7.361833833870138,3
9+8+1=18,7.346215110482471,3
1+8+2=11,7.280555349033405,4
2+8+2=12,7.094708090290465,3
3+8+2=13,7.895277823075194,3
4+8+2=14,7.968677727500001,3
5+8+2=15,7.860400809922676,4
6+8+2=16,7.893095670946717,3
7+8+2=17,7.786145731185273,4
8+8+2=18,6.871258279880368,4
9+8+2=19,7.718221457063554,4
1+8+3=12,8.196769040958138,3
2+8+3=13,7.909797789220931,4
3+8+3=14,7.930324377521364,4
4+8+3=15,8.532718345759557,3
5+8+3=16,8.534365025455974,3
6+8+3=17,8.50912882785162,3
7+8+3=18,7.81476384236371,3
8+8+3=19,7.772025569602628,4
9+8+3=20,8.243182220840234,3
1+8+4=13,8.171408313931648,3
2+8+4=14,7.963491353015111,3
3+8+4=15,8.516627551304516,3
4+8+4=16,7.964245736906799,3
5+8+4=17,8.47340424712987,4
6+8+4=18,7.869253386167546,3
7+8+4=19,8.434991892060577,3
8+8+4=20,7.607569543917071,3
9+8+4=21,8.479269594226063,3
1+8+5=14,8.176097837454538,4
2+8+5=15,7.854962865711125,4
3+8+5=16,8.528313356115177,4
4+8+5=17,8.485153654170325,3
5+8+5=18,7.168610281088026,4
6+8+5=19,8.453093461090328,4
7+8+5=20,8.23543753363439,4
8+8+5=21,7.805612248703467,4
9+8+5=22,7.959016031768955,2
1+8+6=15,8.149914503749308,4
2+8+6=16,7.890144240452697,3
3+8+6=17,8.494895244537542,3
4+8+6=18,7.873073665412167,2
5+8+6=19,8.445074250190471,3
6+8+6=20,7.632151495109494,4
7+8+6=21,8.500465121173692,4
8+8+6=22,7.335646310622784,3
9+8+6=23,8.511880372829122,3
1+8+7=16,8.159052678056012,4
2+8+7=17,7.802417286357528,4
3+8+7=18,7.819458716088664,4
4+8+7=19,8.468065476809231,4
5+8+7=20,8.24714103377482,4
6+8+7=21,8.514563569835515,3
7+8+7=22,7.3063296697758044,3
8+8+7=23,7.853610821680659,4
9+8+7=24,8.525229828293615,4
1+8+8=17,7.431525133950961,3
2+8+8=18,6.907794964924147,5
3+8+8=19,7.794910207192705,4
4+8+8=20,7.637290994042554,4
5+8+8=21,7.825728027816843,4
6+8+8=22,7.362618779168192,3
7+8+8=23,7.861177560611954,4
8+8+8=24,6.949552132790646,3
9+8+8=25,7.8096900536954035,3
1+8+9=18,7.425774517585726,3
2+8+9=19,7.761706316686671,4
3+8+9=20,8.276475039808208,4
4+8+9=21,8.522311271499287,3
5+8+9=22,7.993485995654086,3
6+8+9=23,8.553012693884835,3
7+8+9=24,8.542292438676272,4
8+8+9=25,7.818011374111964,3
9+8+9=26,7.821469618645569,4
2+8-10=0,7.824812987890549,3
3+8-10=1,8.326311139258484,3
4+8-10=2,8.849179918691622,2
5+8-10=3,8.76043662302494,4
6+8-10=4,8.840716933712827,3
7+8-10=5,8.713967611397859,3
8+8-10=6,8.109442390336357,3
9+8-10=7,8.648062514811178,3
3+8-1=10,8.423140075050357,3
3+8-11=0,8.35393602703698,4
4+8-1=11,7.879540858165265,2
4+8-11=1,7.845771692856378,3
5+8-1=12,8.739862180107075,3
5+8-11=2,8.694382173653844,3
6+8-1=13,8.744842991407486,3
6+8-11=3,8.694778902801957,3
7+8-1=14,8.709467973671021,3
7+8-11=4,8.66948300978665,3
8+8-1=15,8.014108212026178,3
8+8-11=5,7.968268135138678,3
9+8-1=16,8.666425528948393,2
9+8-11=6,8.616560213718317,3
4+8-12=0,8.821976017461552,3
5+8-12=1,8.627947232590286,4
6+8-12=2,8.57444449575135,3
7+8-12=3,9.049364548428809,3
8+8-12=4,8.432606064611848,3
9+8-12=5,8.994613288667646,3
5+8-13=0,8.752205440474821,4
6+8-13=1,8.648378266252319,3
7+8-13=2,9.068258837958702,3
8+8-13=3,7.746280501531405,3
9+8-13=4,9.02996239330484,3
6+8-14=0,8.80739887136976,4
7+8-14=1,8.594079306847812,3
8+8-14=2,8.423689456216383,3
9+8-14=3,9.004075028322951,3
7+8-15=0,8.688481958629582,4
8+8-15=1,7.902442771819551,4
9+8-15=2,8.992293005550993,3
8+8-16=0,8.067971571143575,3
9+8-16=1,8.550472535907007,3
9+8-17=0,8.620124794493588,4
4+8-2=10,8.885636415778173,2
5+8-2=11,8.691805048853231,3
6+8-2=12,8.619760376859462,3
7+8-2=13,9.114662345031912,3
8+8-2=14,8.49272690853065,3
9+8-2=15,9.043911187602069,3
5+8-3=10,8.831778819281414,3
6+8-3=11,8.71954766968947,3
7+8-3=12,9.13939535685067,3
8+8-3=13,7.808487429277329,3
9+8-3=14,9.08887984461226,2
6+8-4=10,8.871832749001369,3
7+8-4=11,8.657269777426166,3
8+8-4=12,8.488621030273654,2
9+8-4=13,9.059333416143607,3
7+8-5=10,8.76781432640216,3
8+8-5=11,7.976612101385389,3
9+8-5=12,9.056143963844915,3
8+8-6=10,8.143186630034224,2
9+8-6=11,8.612391701009658,3
9+8-7=10,8.704237642133752,3
2+8*1=10,8.381688331286846,3
3+8*1=11,7.806044736728618,3
4+8*1=12,8.739005499048721,3
5+8*1=13,8.683595193456846,3
6+8*1=14,8.738912633706315,3
7+8*1=15,8.639849121307813,3
8+8*1=16,8.004944315374658,3
9+8*1=17,8.559028902003238,3
1+8*2=17,8.70776717931597,3
2+8*2=18,7.884570498954225,3
3+8*2=19,9.030412047023038,3
4+8*2=20,8.32499142322095,3
5+8*2=21,8.50022530833952,3
6+8*2=22,7.716853643885336,2
7+8*2=23,8.564318509467176,4
8+8*2=24,7.931353754661421,4
9+8*2=25,8.51599264766738,3
1+8*3=25,9.120728437346468,3
2+8*3=26,8.656450525078904,3
3+8*3=27,8.502549127986287,3
4+8*3=28,8.50401053839044,3
5+8*3=29,9.07852945330285,3
6+8*3=30,8.20219440768134,3
7+8*3=31,8.416221837241114,3
8+8*3=32,7.828349050634775,3
9+8*3=33,7.512281457203738,3
1+8*4=33,8.519818737017772,4
2+8*4=34,8.563035112531141,3
3+8*4=35,8.489517165945072,3
4+8*4=36,8.551151461774642,3
5+8*4=37,9.048826395030252,3
6+8*4=38,8.459074698273133,3
7+8*4=39,9.030999105093828,3
